index,op,latency_us,ok,error
803,put,48736,true,
734,put,109614,true,
815,put,48536,true,
805,put,54152,true,
740,put,104878,true,
818,put,46595,true,
743,put,108438,true,
811,put,56177,true,
821,put,48668,true,
746,put,108094,true,
814,put,56024,true,
817,put,54684,true,
751,put,107514,true,
822,put,51847,true,
827,put,45594,true,
756,put,105261,true,
823,put,50091,true,
830,put,45242,true,
835,put,39371,true,
761,put,105638,true,
824,put,52844,true,
762,put,106257,true,
836,put,39522,true,
828,put,46810,true,
768,put,103760,true,
833,put,42696,true,
839,put,39579,true,
834,put,44318,true,
767,put,105557,true,
840,put,40616,true,
770,put,104349,true,
838,put,43306,true,
843,put,38647,true,
775,put,101214,true,
846,put,39659,true,
841,put,43476,true,
844,put,42514,true,
776,put,100974,true,
849,put,40370,true,
847,put,43368,true,
781,put,97431,true,
851,put,42615,true,
786,put,94276,true,
850,put,45185,true,
856,put,42624,true,
855,put,44427,true,
788,put,96811,true,
858,put,41951,true,
792,put,96128,true,
863,put,41779,true,
853,put,48045,true,
860,put,46024,true,
795,put,95013,true,
865,put,41340,true,
798,put,92044,true,
866,put,41674,true,
869,put,36687,true,
867,put,42774,true,
801,put,92599,true,
870,put,38394,true,
871,put,38489,true,
806,put,92586,true,
808,put,93462,true,
872,put,40309,true,
810,put,93599,true,
874,put,35751,true,
877,put,34544,true,
813,put,92671,true,
881,put,32887,true,
879,put,33456,true,
882,put,33831,true,
886,put,31014,true,
816,put,92749,true,
884,put,33316,true,
890,put,31808,true,
819,put,91745,true,
887,put,34866,true,
893,put,33270,true,
820,put,91300,true,
896,put,33936,true,
825,put,89925,true,
888,put,36446,true,
826,put,89729,true,
892,put,38642,true,
831,put,91785,true,
829,put,92233,true,
895,put,43316,true,
899,put,45518,true,
832,put,91487,true,
905,put,43287,true,
837,put,90882,true,
842,put,86921,true,
903,put,43919,true,
900,put,46554,true,
845,put,87455,true,
906,put,43031,true,
848,put,87767,true,
907,put,44552,true,
909,put,42358,true,
911,put,40211,true,
913,put,42204,true,
852,put,89306,true,
914,put,42514,true,
915,put,40884,true,
854,put,90656,true,
912,put,46304,true,
916,put,44982,true,
918,put,43681,true,
857,put,91771,true,
922,put,43215,true,
861,put,90603,true,
924,put,42928,true,
921,put,44552,true,
928,put,42635,true,
859,put,92369,true,
926,put,42897,true,
930,put,43160,true,
927,put,45662,true,
862,put,93023,true,
933,put,43025,true,
932,put,43709,true,
935,put,43207,true,
936,put,43162,true,
864,put,94482,true,
940,put,40220,true,
868,put,89599,true,
939,put,42181,true,
945,put,38904,true,
873,put,82631,true,
941,put,41435,true,
946,put,38141,true,
875,put,82727,true,
942,put,42459,true,
953,put,29920,true,
948,put,39284,true,
876,put,82325,true,
947,put,41551,true,
878,put,83163,true,
954,put,28661,true,
951,put,34469,true,
880,put,85384,true,
959,put,28810,true,
952,put,35478,true,
883,put,84737,true,
962,put,28048,true,
885,put,82951,true,
958,put,30502,true,
965,put,27302,true,
889,put,85036,true,
969,put,26766,true,
957,put,33721,true,
972,put,25286,true,
891,put,86735,true,
960,put,35132,true,
963,put,37010,true,
974,put,26854,true,
894,put,89496,true,
966,put,36997,true,
897,put,89227,true,
977,put,27133,true,
971,put,33574,true,
898,put,91694,true,
978,put,29757,true,
902,put,90684,true,
976,put,31694,true,
982,put,29118,true,
981,put,31173,true,
901,put,92858,true,
983,put,28389,true,
985,put,30392,true,
984,put,30511,true,
904,put,92928,true,
908,put,93391,true,
910,put,92582,true,
990,put,33448,true,
986,put,34447,true,
988,put,39038,true,
